left_shoulder_X,left_shoulder_Y,left_shoulder_Z,left_elbow_X,left_elbow_Y,left_elbow_Z,left_wrist_X,left_wrist_Y,left_wrist_Z,left_hand_X,left_hand_Y,left_hand_Z,right_shoulder_X,right_shoulder_Y,right_shoulder_Z,right_elbow_X,right_elbow_Y,right_elbow_Z,right_wrist_X,right_wrist_Y,right_wrist_Z,right_hand_X,right_hand_Y,right_hand_Z,head_X,head_Y,head_Z,shoulder_X,shoulder_Y,shoulder_Z,spine_X,Y,Z,hip_center_X,hip_center_Y,hip_center_Z,left_hip_X,left_hip_Y,left_hip_Z,left_knee_X,left_knee_Y,left_knee_Z,left_ankle_X,left_ankle_Y,left_ankle_Z,left_foot_X,left_foot_Y,left_foot_Z,right_hip_X,right_hip_Y,right_hip_Z,right_knee_X,right_knee_Y,right_knee_Z,right_ankle_X,right_ankle_Y,right_ankle_Z,right_foot_X,right_foot_Y,right_foot_Z
0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0
0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0
0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0
0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0
0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0
0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0
0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0
0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0
0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0
0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0
0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0
0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0
0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0
0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0
0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0
0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0
0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0
0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0
0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0
0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0
0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0
0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0
0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0
0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0
0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0
0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0
0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0
0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0,400.0
